CUPS;Fecha;Hora;AE_kWh;AS_KWh;AE_AUTOCONS_kWh;REAL/ESTIMADO
ES0031102460685007HA0F;24/06/2025;23;0,175;;;R
ES0031102460685007HA0F;24/06/2025;24;0,228;;;R
ES0031102460685007HA0F;25/06/2025;1;0,084;;;R
ES0031102460685007HA0F;25/06/2025;2;0,048;;;R
ES0031102460685007HA0F;25/06/2025;3;0,054;;;R
ES0031102460685007HA0F;25/06/2025;4;0,043;;;R
ES0031102460685007HA0F;25/06/2025;5;0,044;;;R
ES0031102460685007HA0F;25/06/2025;6;0,054;;;R
ES0031102460685007HA0F;25/06/2025;7;0,043;;;R
ES0031102460685007HA0F;25/06/2025;8;0,097;;;R
ES0031102460685007HA0F;25/06/2025;9;0,068;;;R
ES0031102460685007HA0F;25/06/2025;10;0,121;;;R
ES0031102460685007HA0F;25/06/2025;11;0,058;;;R
ES0031102460685007HA0F;25/06/2025;12;0,052;;;R
ES0031102460685007HA0F;25/06/2025;13;0,048;;;R
ES0031102460685007HA0F;25/06/2025;14;0,045;;;R
ES0031102460685007HA0F;25/06/2025;15;0,051;;;R
ES0031102460685007HA0F;25/06/2025;16;0,148;;;R
ES0031102460685007HA0F;25/06/2025;17;0,194;;;R
ES0031102460685007HA0F;25/06/2025;18;0,157;;;R
ES0031102460685007HA0F;25/06/2025;19;0,076;;;R
ES0031102460685007HA0F;25/06/2025;20;0,159;;;R
ES0031102460685007HA0F;25/06/2025;21;0,323;;;R
ES0031102460685007HA0F;25/06/2025;22;0,176;;;R
ES0031102460685007HA0F;25/06/2025;23;0,195;;;R
ES0031102460685007HA0F;25/06/2025;24;0,186;;;R
ES0031102460685007HA0F;26/06/2025;1;0,11;;;R
ES0031102460685007HA0F;26/06/2025;2;0,046;;;R
ES0031102460685007HA0F;26/06/2025;3;0,042;;;R
ES0031102460685007HA0F;26/06/2025;4;0,046;;;R
ES0031102460685007HA0F;26/06/2025;5;0,05;;;R
ES0031102460685007HA0F;26/06/2025;6;0,046;;;R
ES0031102460685007HA0F;26/06/2025;7;0,039;;;R
ES0031102460685007HA0F;26/06/2025;8;0,094;;;R
ES0031102460685007HA0F;26/06/2025;9;0,136;;;R
ES0031102460685007HA0F;26/06/2025;10;0,167;;;R
ES0031102460685007HA0F;26/06/2025;11;0,118;;;R
ES0031102460685007HA0F;26/06/2025;12;0,089;;;R
ES0031102460685007HA0F;26/06/2025;13;1,825;;;R
ES0031102460685007HA0F;26/06/2025;14;0,729;;;R
ES0031102460685007HA0F;26/06/2025;15;0,71;;;R
ES0031102460685007HA0F;26/06/2025;16;0,128;;;R
ES0031102460685007HA0F;26/06/2025;17;0,26;;;R
ES0031102460685007HA0F;26/06/2025;18;0,241;;;R
ES0031102460685007HA0F;26/06/2025;19;0,249;;;R
ES0031102460685007HA0F;26/06/2025;20;0,22;;;R
ES0031102460685007HA0F;26/06/2025;21;0,209;;;R
ES0031102460685007HA0F;26/06/2025;22;0,292;;;R
ES0031102460685007HA0F;26/06/2025;23;0,22;;;R
ES0031102460685007HA0F;26/06/2025;24;0,226;;;R
ES0031102460685007HA0F;27/06/2025;1;0,148;;;R
ES0031102460685007HA0F;27/06/2025;2;0,059;;;R
ES0031102460685007HA0F;27/06/2025;3;0,058;;;R
ES0031102460685007HA0F;27/06/2025;4;0,053;;;R
ES0031102460685007HA0F;27/06/2025;5;0,045;;;R
ES0031102460685007HA0F;27/06/2025;6;0,051;;;R
ES0031102460685007HA0F;27/06/2025;7;0,12;;;R
ES0031102460685007HA0F;27/06/2025;8;0,073;;;R
ES0031102460685007HA0F;27/06/2025;9;0,057;;;R
ES0031102460685007HA0F;27/06/2025;10;0,055;;;R
ES0031102460685007HA0F;27/06/2025;11;0,19;;;R
ES0031102460685007HA0F;27/06/2025;12;0,107;;;R
ES0031102460685007HA0F;27/06/2025;13;0,275;;;R
ES0031102460685007HA0F;27/06/2025;14;1,061;;;R
ES0031102460685007HA0F;27/06/2025;15;0,389;;;R
ES0031102460685007HA0F;27/06/2025;16;0,216;;;R
ES0031102460685007HA0F;27/06/2025;17;0,258;;;R
ES0031102460685007HA0F;27/06/2025;18;0,16;;;R
ES0031102460685007HA0F;27/06/2025;19;0,223;;;R
ES0031102460685007HA0F;27/06/2025;20;0,254;;;R
ES0031102460685007HA0F;27/06/2025;21;0,174;;;R
ES0031102460685007HA0F;27/06/2025;22;0,11;;;R
ES0031102460685007HA0F;27/06/2025;23;0,181;;;R
ES0031102460685007HA0F;27/06/2025;24;0,197;;;R
ES0031102460685007HA0F;28/06/2025;1;0,207;;;R
ES0031102460685007HA0F;28/06/2025;2;0,194;;;R
ES0031102460685007HA0F;28/06/2025;3;0,082;;;R
ES0031102460685007HA0F;28/06/2025;4;0,15;;;R
ES0031102460685007HA0F;28/06/2025;5;0,092;;;R
ES0031102460685007HA0F;28/06/2025;6;0,083;;;R
ES0031102460685007HA0F;28/06/2025;7;0,081;;;R
ES0031102460685007HA0F;28/06/2025;8;0,072;;;R
ES0031102460685007HA0F;28/06/2025;9;0,066;;;R
ES0031102460685007HA0F;28/06/2025;10;0,065;;;R
ES0031102460685007HA0F;28/06/2025;11;0,259;;;R
ES0031102460685007HA0F;28/06/2025;12;0,101;;;R
ES0031102460685007HA0F;28/06/2025;13;0,159;;;R
ES0031102460685007HA0F;28/06/2025;14;0,159;;;R
ES0031102460685007HA0F;28/06/2025;15;0,213;;;R
ES0031102460685007HA0F;28/06/2025;16;0,494;;;R
ES0031102460685007HA0F;28/06/2025;17;0,199;;;R
ES0031102460685007HA0F;28/06/2025;18;0,178;;;R
ES0031102460685007HA0F;28/06/2025;19;0,149;;;R
ES0031102460685007HA0F;28/06/2025;20;0,283;;;R
ES0031102460685007HA0F;28/06/2025;21;0,295;;;R
ES0031102460685007HA0F;28/06/2025;22;0,255;;;R
ES0031102460685007HA0F;28/06/2025;23;0,355;;;R
ES0031102460685007HA0F;28/06/2025;24;1,366;;;R
ES0031102460685007HA0F;29/06/2025;1;0,401;;;R
ES0031102460685007HA0F;29/06/2025;2;0,088;;;R
ES0031102460685007HA0F;29/06/2025;3;0,073;;;R
ES0031102460685007HA0F;29/06/2025;4;0,087;;;R
ES0031102460685007HA0F;29/06/2025;5;0,072;;;R
ES0031102460685007HA0F;29/06/2025;6;0,078;;;R
ES0031102460685007HA0F;29/06/2025;7;0,081;;;R
ES0031102460685007HA0F;29/06/2025;8;0,147;;;R
ES0031102460685007HA0F;29/06/2025;9;0,091;;;R
ES0031102460685007HA0F;29/06/2025;10;0,179;;;R
ES0031102460685007HA0F;29/06/2025;11;0,193;;;R
ES0031102460685007HA0F;29/06/2025;12;0,536;;;R
ES0031102460685007HA0F;29/06/2025;13;1,254;;;R
ES0031102460685007HA0F;29/06/2025;14;1,374;;;R
ES0031102460685007HA0F;29/06/2025;15;0,298;;;R
ES0031102460685007HA0F;29/06/2025;16;0,23;;;R
ES0031102460685007HA0F;29/06/2025;17;0,143;;;R
ES0031102460685007HA0F;29/06/2025;18;0,144;;;R
ES0031102460685007HA0F;29/06/2025;19;0,188;;;R
ES0031102460685007HA0F;29/06/2025;20;1,251;;;R
ES0031102460685007HA0F;29/06/2025;21;1,55;;;R
ES0031102460685007HA0F;29/06/2025;22;1,548;;;R
ES0031102460685007HA0F;29/06/2025;23;1,568;;;R
ES0031102460685007HA0F;29/06/2025;24;1,454;;;R
ES0031102460685007HA0F;30/06/2025;1;0,871;;;R
ES0031102460685007HA0F;30/06/2025;2;0,22;;;R
ES0031102460685007HA0F;30/06/2025;3;0,157;;;R
ES0031102460685007HA0F;30/06/2025;4;0,155;;;R
ES0031102460685007HA0F;30/06/2025;5;0,159;;;R
ES0031102460685007HA0F;30/06/2025;6;0,205;;;R
ES0031102460685007HA0F;30/06/2025;7;0,131;;;R
ES0031102460685007HA0F;30/06/2025;8;0,115;;;R
ES0031102460685007HA0F;30/06/2025;9;0,112;;;R
ES0031102460685007HA0F;30/06/2025;10;0,298;;;R
ES0031102460685007HA0F;30/06/2025;11;0,186;;;R
ES0031102460685007HA0F;30/06/2025;12;0,222;;;R
ES0031102460685007HA0F;30/06/2025;13;0,193;;;R
ES0031102460685007HA0F;30/06/2025;14;0,556;;;R
ES0031102460685007HA0F;30/06/2025;15;0,329;;;R
ES0031102460685007HA0F;30/06/2025;16;1,058;;;R
ES0031102460685007HA0F;30/06/2025;17;0,449;;;R
ES0031102460685007HA0F;30/06/2025;18;0,25;;;R
ES0031102460685007HA0F;30/06/2025;19;0,177;;;R
ES0031102460685007HA0F;30/06/2025;20;0,213;;;R
ES0031102460685007HA0F;30/06/2025;21;0,608;;;R
ES0031102460685007HA0F;30/06/2025;22;1,373;;;R
ES0031102460685007HA0F;30/06/2025;23;1,374;;;R
ES0031102460685007HA0F;30/06/2025;24;0,782;;;R
ES0031102460685007HA0F;01/07/2025;1;0,091;;;R
ES0031102460685007HA0F;01/07/2025;2;0,077;;;R
ES0031102460685007HA0F;01/07/2025;3;0,074;;;R
ES0031102460685007HA0F;01/07/2025;4;0,084;;;R
ES0031102460685007HA0F;01/07/2025;5;0,084;;;R
ES0031102460685007HA0F;01/07/2025;6;0,084;;;R
ES0031102460685007HA0F;01/07/2025;7;0,071;;;R
ES0031102460685007HA0F;01/07/2025;8;0,166;;;R
ES0031102460685007HA0F;01/07/2025;9;0,13;;;R
ES0031102460685007HA0F;01/07/2025;10;0,061;;;R
ES0031102460685007HA0F;01/07/2025;11;0,055;;;R
ES0031102460685007HA0F;01/07/2025;12;0,185;;;R
ES0031102460685007HA0F;01/07/2025;13;0,212;;;R
ES0031102460685007HA0F;01/07/2025;14;0,9;;;R
ES0031102460685007HA0F;01/07/2025;15;1,815;;;R
ES0031102460685007HA0F;01/07/2025;16;1,408;;;R
ES0031102460685007HA0F;01/07/2025;17;0,462;;;R
ES0031102460685007HA0F;01/07/2025;18;0,232;;;R
ES0031102460685007HA0F;01/07/2025;19;0,222;;;R
ES0031102460685007HA0F;01/07/2025;20;0,361;;;R
ES0031102460685007HA0F;01/07/2025;21;1,441;;;R
ES0031102460685007HA0F;01/07/2025;22;0,832;;;R
ES0031102460685007HA0F;01/07/2025;23;0,209;;;R
ES0031102460685007HA0F;01/07/2025;24;0,26;;;R
ES0031102460685007HA0F;02/07/2025;1;0,134;;;R
ES0031102460685007HA0F;02/07/2025;2;0,076;;;R
ES0031102460685007HA0F;02/07/2025;3;0,075;;;R
ES0031102460685007HA0F;02/07/2025;4;0,081;;;R
ES0031102460685007HA0F;02/07/2025;5;0,136;;;R
ES0031102460685007HA0F;02/07/2025;6;0,108;;;R
ES0031102460685007HA0F;02/07/2025;7;0,08;;;R
ES0031102460685007HA0F;02/07/2025;8;0,115;;;R
ES0031102460685007HA0F;02/07/2025;9;0,124;;;R
ES0031102460685007HA0F;02/07/2025;10;0,133;;;R
ES0031102460685007HA0F;02/07/2025;11;0,107;;;R
ES0031102460685007HA0F;02/07/2025;12;0,052;;;R
ES0031102460685007HA0F;02/07/2025;13;0,052;;;R
ES0031102460685007HA0F;02/07/2025;14;0,199;;;R
ES0031102460685007HA0F;02/07/2025;15;0,339;;;R
ES0031102460685007HA0F;02/07/2025;16;0,239;;;R
ES0031102460685007HA0F;02/07/2025;17;0,302;;;R
ES0031102460685007HA0F;02/07/2025;18;0,501;;;R
ES0031102460685007HA0F;02/07/2025;19;1,372;;;R
ES0031102460685007HA0F;02/07/2025;20;1,403;;;R
ES0031102460685007HA0F;02/07/2025;21;1,324;;;R
ES0031102460685007HA0F;02/07/2025;22;1,243;;;R
ES0031102460685007HA0F;02/07/2025;23;0,732;;;R
ES0031102460685007HA0F;02/07/2025;24;0,245;;;R
ES0031102460685007HA0F;03/07/2025;1;0,146;;;R
ES0031102460685007HA0F;03/07/2025;2;0,085;;;R
ES0031102460685007HA0F;03/07/2025;3;0,084;;;R
ES0031102460685007HA0F;03/07/2025;4;0,085;;;R
ES0031102460685007HA0F;03/07/2025;5;0,144;;;R
ES0031102460685007HA0F;03/07/2025;6;0,099;;;R
ES0031102460685007HA0F;03/07/2025;7;0,088;;;R
ES0031102460685007HA0F;03/07/2025;8;0,12;;;R
ES0031102460685007HA0F;03/07/2025;9;0,101;;;R
ES0031102460685007HA0F;03/07/2025;10;0,055;;;R
ES0031102460685007HA0F;03/07/2025;11;0,103;;;R
ES0031102460685007HA0F;03/07/2025;12;0,221;;;R
ES0031102460685007HA0F;03/07/2025;13;0,458;;;R
ES0031102460685007HA0F;03/07/2025;14;1,689;;;R
ES0031102460685007HA0F;03/07/2025;15;1,327;;;R
ES0031102460685007HA0F;03/07/2025;16;1,508;;;R
ES0031102460685007HA0F;03/07/2025;17;1,209;;;R
ES0031102460685007HA0F;03/07/2025;18;0,309;;;R
ES0031102460685007HA0F;03/07/2025;19;0,327;;;R
ES0031102460685007HA0F;03/07/2025;20;0,303;;;R
ES0031102460685007HA0F;03/07/2025;21;0,299;;;R
ES0031102460685007HA0F;03/07/2025;22;1,169;;;R
ES0031102460685007HA0F;03/07/2025;23;1,062;;;R
ES0031102460685007HA0F;03/07/2025;24;0,54;;;R
ES0031102460685007HA0F;04/07/2025;1;0,162;;;R
ES0031102460685007HA0F;04/07/2025;2;0,085;;;R
ES0031102460685007HA0F;04/07/2025;3;0,139;;;R
ES0031102460685007HA0F;04/07/2025;4;0,096;;;R
ES0031102460685007HA0F;04/07/2025;5;0,086;;;R
ES0031102460685007HA0F;04/07/2025;6;0,086;;;R
ES0031102460685007HA0F;04/07/2025;7;0,078;;;R
ES0031102460685007HA0F;04/07/2025;8;0,082;;;R
ES0031102460685007HA0F;04/07/2025;9;0,088;;;R
ES0031102460685007HA0F;04/07/2025;10;0,092;;;R
ES0031102460685007HA0F;04/07/2025;11;0,101;;;R
ES0031102460685007HA0F;04/07/2025;12;0,224;;;R
ES0031102460685007HA0F;04/07/2025;13;0,242;;;R
ES0031102460685007HA0F;04/07/2025;14;0,508;;;R
ES0031102460685007HA0F;04/07/2025;15;1,566;;;R
ES0031102460685007HA0F;04/07/2025;16;1,355;;;R
ES0031102460685007HA0F;04/07/2025;17;1,234;;;R
ES0031102460685007HA0F;04/07/2025;18;0,549;;;R
ES0031102460685007HA0F;04/07/2025;19;0,178;;;R
ES0031102460685007HA0F;04/07/2025;20;0,212;;;R
ES0031102460685007HA0F;04/07/2025;21;0,294;;;R
ES0031102460685007HA0F;04/07/2025;22;0,222;;;R
ES0031102460685007HA0F;04/07/2025;23;0,11;;;R
ES0031102460685007HA0F;04/07/2025;24;0,213;;;R
ES0031102460685007HA0F;05/07/2025;1;0,199;;;R
ES0031102460685007HA0F;05/07/2025;2;0,173;;;R
ES0031102460685007HA0F;05/07/2025;3;0,083;;;R
ES0031102460685007HA0F;05/07/2025;4;0,082;;;R
ES0031102460685007HA0F;05/07/2025;5;0,079;;;R
ES0031102460685007HA0F;05/07/2025;6;0,059;;;R
ES0031102460685007HA0F;05/07/2025;7;0,05;;;R
ES0031102460685007HA0F;05/07/2025;8;0,052;;;R
ES0031102460685007HA0F;05/07/2025;9;0,08;;;R
ES0031102460685007HA0F;05/07/2025;10;0,082;;;R
ES0031102460685007HA0F;05/07/2025;11;0,139;;;R
ES0031102460685007HA0F;05/07/2025;12;0,416;;;R
ES0031102460685007HA0F;05/07/2025;13;0,276;;;R
ES0031102460685007HA0F;05/07/2025;14;0,432;;;R
ES0031102460685007HA0F;05/07/2025;15;0,236;;;R
ES0031102460685007HA0F;05/07/2025;16;0,194;;;R
ES0031102460685007HA0F;05/07/2025;17;0,179;;;R
ES0031102460685007HA0F;05/07/2025;18;0,193;;;R
ES0031102460685007HA0F;05/07/2025;19;0,807;;;R
ES0031102460685007HA0F;05/07/2025;20;1,291;;;R
ES0031102460685007HA0F;05/07/2025;21;1,039;;;R
ES0031102460685007HA0F;05/07/2025;22;0,541;;;R
ES0031102460685007HA0F;05/07/2025;23;0,12;;;R
ES0031102460685007HA0F;05/07/2025;24;0,157;;;R
ES0031102460685007HA0F;06/07/2025;1;0,186;;;R
ES0031102460685007HA0F;06/07/2025;2;0,175;;;R
ES0031102460685007HA0F;06/07/2025;3;0,11;;;R
ES0031102460685007HA0F;06/07/2025;4;0,125;;;R
ES0031102460685007HA0F;06/07/2025;5;0,071;;;R
ES0031102460685007HA0F;06/07/2025;6;0,08;;;R
ES0031102460685007HA0F;06/07/2025;7;0,082;;;R
ES0031102460685007HA0F;06/07/2025;8;0,05;;;R
ES0031102460685007HA0F;06/07/2025;9;0,064;;;R
ES0031102460685007HA0F;06/07/2025;10;0,764;;;R
ES0031102460685007HA0F;06/07/2025;11;1,284;;;R
ES0031102460685007HA0F;06/07/2025;12;0,712;;;R
ES0031102460685007HA0F;06/07/2025;13;0,623;;;R
ES0031102460685007HA0F;06/07/2025;14;0,945;;;R
ES0031102460685007HA0F;06/07/2025;15;1,235;;;R
ES0031102460685007HA0F;06/07/2025;16;1,066;;;R
ES0031102460685007HA0F;06/07/2025;17;1,146;;;R
ES0031102460685007HA0F;06/07/2025;18;0,378;;;R
ES0031102460685007HA0F;06/07/2025;19;0,272;;;R
ES0031102460685007HA0F;06/07/2025;20;0,251;;;R
ES0031102460685007HA0F;06/07/2025;21;0,214;;;R
ES0031102460685007HA0F;06/07/2025;22;0,109;;;R
ES0031102460685007HA0F;06/07/2025;23;0,148;;;R
ES0031102460685007HA0F;06/07/2025;24;0,137;;;R
ES0031102460685007HA0F;07/07/2025;1;0,065;;;R
ES0031102460685007HA0F;07/07/2025;2;0,078;;;R
ES0031102460685007HA0F;07/07/2025;3;0,08;;;R
ES0031102460685007HA0F;07/07/2025;4;0,063;;;R
ES0031102460685007HA0F;07/07/2025;5;0,054;;;R
ES0031102460685007HA0F;07/07/2025;6;0,048;;;R
ES0031102460685007HA0F;07/07/2025;7;0,108;;;R
ES0031102460685007HA0F;07/07/2025;8;0,091;;;R
ES0031102460685007HA0F;07/07/2025;9;0,135;;;R
ES0031102460685007HA0F;07/07/2025;10;0,09;;;R
ES0031102460685007HA0F;07/07/2025;11;0,065;;;R
ES0031102460685007HA0F;07/07/2025;12;0,055;;;R
ES0031102460685007HA0F;07/07/2025;13;0,225;;;R
ES0031102460685007HA0F;07/07/2025;14;0,586;;;R
ES0031102460685007HA0F;07/07/2025;15;0,889;;;R
ES0031102460685007HA0F;07/07/2025;16;1,27;;;R
ES0031102460685007HA0F;07/07/2025;17;1,619;;;R
ES0031102460685007HA0F;07/07/2025;18;0,835;;;R
ES0031102460685007HA0F;07/07/2025;19;0,187;;;R
ES0031102460685007HA0F;07/07/2025;20;0,229;;;R
ES0031102460685007HA0F;07/07/2025;21;0,248;;;R
ES0031102460685007HA0F;07/07/2025;22;0,105;;;R
ES0031102460685007HA0F;07/07/2025;23;0,249;;;R
ES0031102460685007HA0F;07/07/2025;24;0,22;;;R
ES0031102460685007HA0F;08/07/2025;1;0,102;;;R
ES0031102460685007HA0F;08/07/2025;2;0,047;;;R
ES0031102460685007HA0F;08/07/2025;3;0,055;;;R
ES0031102460685007HA0F;08/07/2025;4;0,058;;;R
ES0031102460685007HA0F;08/07/2025;5;0,051;;;R
ES0031102460685007HA0F;08/07/2025;6;0,049;;;R
ES0031102460685007HA0F;08/07/2025;7;0,058;;;R
ES0031102460685007HA0F;08/07/2025;8;0,051;;;R
ES0031102460685007HA0F;08/07/2025;9;0,048;;;R
ES0031102460685007HA0F;08/07/2025;10;0,15;;;R
ES0031102460685007HA0F;08/07/2025;11;0,086;;;R
ES0031102460685007HA0F;08/07/2025;12;0,183;;;R
ES0031102460685007HA0F;08/07/2025;13;0,226;;;R
ES0031102460685007HA0F;08/07/2025;14;1,186;;;R
ES0031102460685007HA0F;08/07/2025;15;0,316;;;R
ES0031102460685007HA0F;08/07/2025;16;0,198;;;R
ES0031102460685007HA0F;08/07/2025;17;0,245;;;R
ES0031102460685007HA0F;08/07/2025;18;0,175;;;R
ES0031102460685007HA0F;08/07/2025;19;0,214;;;R
ES0031102460685007HA0F;08/07/2025;20;0,313;;;R
ES0031102460685007HA0F;08/07/2025;21;0,263;;;R
ES0031102460685007HA0F;08/07/2025;22;0,079;;;R
ES0031102460685007HA0F;08/07/2025;23;0,167;;;R
ES0031102460685007HA0F;08/07/2025;24;0,211;;;R
ES0031102460685007HA0F;09/07/2025;1;0,151;;;R
ES0031102460685007HA0F;09/07/2025;2;0,071;;;R
ES0031102460685007HA0F;09/07/2025;3;0,067;;;R
ES0031102460685007HA0F;09/07/2025;4;0,045;;;R
ES0031102460685007HA0F;09/07/2025;5;0,056;;;R
ES0031102460685007HA0F;09/07/2025;6;0,062;;;R
ES0031102460685007HA0F;09/07/2025;7;0,079;;;R
ES0031102460685007HA0F;09/07/2025;8;0,073;;;R
ES0031102460685007HA0F;09/07/2025;9;0,19;;;R
ES0031102460685007HA0F;09/07/2025;10;0,198;;;R
ES0031102460685007HA0F;09/07/2025;11;0,233;;;R
ES0031102460685007HA0F;09/07/2025;12;0,244;;;R
ES0031102460685007HA0F;09/07/2025;13;0,218;;;R
ES0031102460685007HA0F;09/07/2025;14;0,948;;;R
ES0031102460685007HA0F;09/07/2025;15;0,313;;;R
ES0031102460685007HA0F;09/07/2025;16;0,103;;;R
ES0031102460685007HA0F;09/07/2025;17;0,16;;;R
ES0031102460685007HA0F;09/07/2025;18;0,186;;;R
ES0031102460685007HA0F;09/07/2025;19;0,16;;;R
ES0031102460685007HA0F;09/07/2025;20;0,7;;;R
ES0031102460685007HA0F;09/07/2025;21;1,169;;;R
ES0031102460685007HA0F;09/07/2025;22;0,629;;;R
ES0031102460685007HA0F;09/07/2025;23;0,209;;;R
ES0031102460685007HA0F;09/07/2025;24;0,224;;;R
ES0031102460685007HA0F;10/07/2025;1;0,122;;;R
ES0031102460685007HA0F;10/07/2025;2;0,051;;;R
ES0031102460685007HA0F;10/07/2025;3;0,054;;;R
ES0031102460685007HA0F;10/07/2025;4;0,042;;;R
ES0031102460685007HA0F;10/07/2025;5;0,048;;;R
ES0031102460685007HA0F;10/07/2025;6;0,058;;;R
ES0031102460685007HA0F;10/07/2025;7;0,049;;;R
ES0031102460685007HA0F;10/07/2025;8;0,11;;;R
ES0031102460685007HA0F;10/07/2025;9;0,081;;;R
ES0031102460685007HA0F;10/07/2025;10;0,056;;;R
ES0031102460685007HA0F;10/07/2025;11;0,206;;;R
ES0031102460685007HA0F;10/07/2025;12;0,194;;;R
ES0031102460685007HA0F;10/07/2025;13;0,203;;;R
ES0031102460685007HA0F;10/07/2025;14;1,077;;;R
ES0031102460685007HA0F;10/07/2025;15;0,353;;;R
ES0031102460685007HA0F;10/07/2025;16;0,239;;;R
ES0031102460685007HA0F;10/07/2025;17;0,301;;;R
ES0031102460685007HA0F;10/07/2025;18;0,174;;;R
ES0031102460685007HA0F;10/07/2025;19;0,197;;;R
ES0031102460685007HA0F;10/07/2025;20;0,229;;;R
ES0031102460685007HA0F;10/07/2025;21;0,224;;;R
ES0031102460685007HA0F;10/07/2025;22;0,062;;;R
ES0031102460685007HA0F;10/07/2025;23;0,234;;;R
ES0031102460685007HA0F;10/07/2025;24;0,216;;;R
ES0031102460685007HA0F;11/07/2025;1;0,153;;;R
ES0031102460685007HA0F;11/07/2025;2;0,06;;;R
ES0031102460685007HA0F;11/07/2025;3;0,043;;;R
ES0031102460685007HA0F;11/07/2025;4;0,058;;;R
ES0031102460685007HA0F;11/07/2025;5;0,043;;;R
ES0031102460685007HA0F;11/07/2025;6;0,054;;;R
ES0031102460685007HA0F;11/07/2025;7;0,049;;;R
ES0031102460685007HA0F;11/07/2025;8;0,054;;;R
ES0031102460685007HA0F;11/07/2025;9;0,13;;;R
ES0031102460685007HA0F;11/07/2025;10;0,053;;;R
ES0031102460685007HA0F;11/07/2025;11;0,164;;;R
ES0031102460685007HA0F;11/07/2025;12;0,074;;;R
ES0031102460685007HA0F;11/07/2025;13;0,15;;;R
ES0031102460685007HA0F;11/07/2025;14;0,863;;;R
ES0031102460685007HA0F;11/07/2025;15;0,148;;;R
ES0031102460685007HA0F;11/07/2025;16;0,069;;;R
ES0031102460685007HA0F;11/07/2025;17;0,107;;;R
ES0031102460685007HA0F;11/07/2025;18;0,139;;;R
ES0031102460685007HA0F;11/07/2025;19;0,116;;;R
ES0031102460685007HA0F;11/07/2025;20;0,258;;;R
ES0031102460685007HA0F;11/07/2025;21;0,213;;;R
ES0031102460685007HA0F;11/07/2025;22;0,138;;;R
ES0031102460685007HA0F;11/07/2025;23;0,105;;;R
ES0031102460685007HA0F;11/07/2025;24;0,179;;;R
ES0031102460685007HA0F;12/07/2025;1;0,168;;;R
ES0031102460685007HA0F;12/07/2025;2;0,147;;;R
ES0031102460685007HA0F;12/07/2025;3;0,058;;;R
ES0031102460685007HA0F;12/07/2025;4;0,047;;;R
ES0031102460685007HA0F;12/07/2025;5;0,046;;;R
ES0031102460685007HA0F;12/07/2025;6;0,055;;;R
ES0031102460685007HA0F;12/07/2025;7;0,048;;;R
ES0031102460685007HA0F;12/07/2025;8;0,061;;;R
ES0031102460685007HA0F;12/07/2025;9;0,083;;;R
ES0031102460685007HA0F;12/07/2025;10;0,074;;;R
ES0031102460685007HA0F;12/07/2025;11;0,044;;;R
ES0031102460685007HA0F;12/07/2025;12;0,074;;;R
ES0031102460685007HA0F;12/07/2025;13;0,095;;;R
ES0031102460685007HA0F;12/07/2025;14;0,503;;;R
ES0031102460685007HA0F;12/07/2025;15;0,336;;;R
ES0031102460685007HA0F;12/07/2025;16;0,115;;;R
ES0031102460685007HA0F;12/07/2025;17;0,19;;;R
ES0031102460685007HA0F;12/07/2025;18;0,236;;;R
ES0031102460685007HA0F;12/07/2025;19;0,304;;;R
ES0031102460685007HA0F;12/07/2025;20;0,362;;;R
ES0031102460685007HA0F;12/07/2025;21;0,342;;;R
ES0031102460685007HA0F;12/07/2025;22;0,17;;;R
ES0031102460685007HA0F;12/07/2025;23;0,118;;;R
ES0031102460685007HA0F;12/07/2025;24;0,188;;;R
ES0031102460685007HA0F;13/07/2025;1;0,072;;;R
ES0031102460685007HA0F;13/07/2025;2;0,107;;;R
ES0031102460685007HA0F;13/07/2025;3;0,06;;;R
ES0031102460685007HA0F;13/07/2025;4;0,052;;;R
ES0031102460685007HA0F;13/07/2025;5;0,044;;;R
ES0031102460685007HA0F;13/07/2025;6;0,046;;;R
ES0031102460685007HA0F;13/07/2025;7;0,044;;;R
ES0031102460685007HA0F;13/07/2025;8;0,043;;;R
ES0031102460685007HA0F;13/07/2025;9;0,043;;;R
ES0031102460685007HA0F;13/07/2025;10;0,051;;;R
ES0031102460685007HA0F;13/07/2025;11;0,22;;;R
ES0031102460685007HA0F;13/07/2025;12;0,25;;;R
ES0031102460685007HA0F;13/07/2025;13;0,951;;;R
ES0031102460685007HA0F;13/07/2025;14;1,63;;;R
ES0031102460685007HA0F;13/07/2025;15;1,18;;;R
ES0031102460685007HA0F;13/07/2025;16;0,227;;;R
ES0031102460685007HA0F;13/07/2025;17;0,587;;;R
ES0031102460685007HA0F;13/07/2025;18;0,484;;;R
ES0031102460685007HA0F;13/07/2025;19;0,22;;;R
ES0031102460685007HA0F;13/07/2025;20;0,292;;;R
ES0031102460685007HA0F;13/07/2025;21;0,248;;;R
ES0031102460685007HA0F;13/07/2025;22;0,177;;;R
ES0031102460685007HA0F;13/07/2025;23;0,126;;;R
ES0031102460685007HA0F;13/07/2025;24;0,07;;;R
ES0031102460685007HA0F;14/07/2025;1;0,066;;;R
ES0031102460685007HA0F;14/07/2025;2;0,05;;;R
ES0031102460685007HA0F;14/07/2025;3;0,045;;;R
ES0031102460685007HA0F;14/07/2025;4;0,1;;;R
ES0031102460685007HA0F;14/07/2025;5;0,068;;;R
ES0031102460685007HA0F;14/07/2025;6;0,049;;;R
