CUPS;Fecha;Hora;AE_kWh;AS_KWh;AE_AUTOCONS_kWh;REAL/ESTIMADO
ES0031102460685007HA0F;17/11/2024;10;0,194;;;R
ES0031102460685007HA0F;17/11/2024;11;0,171;;;R
ES0031102460685007HA0F;17/11/2024;12;0,825;;;R
ES0031102460685007HA0F;17/11/2024;13;0,974;;;R
ES0031102460685007HA0F;17/11/2024;14;0,349;;;R
ES0031102460685007HA0F;17/11/2024;15;0,899;;;R
ES0031102460685007HA0F;17/11/2024;16;0,577;;;R
ES0031102460685007HA0F;17/11/2024;17;0,335;;;R
ES0031102460685007HA0F;17/11/2024;18;0,192;;;R
ES0031102460685007HA0F;17/11/2024;19;0,234;;;R
ES0031102460685007HA0F;17/11/2024;20;0,342;;;R
ES0031102460685007HA0F;17/11/2024;21;0,616;;;R
ES0031102460685007HA0F;17/11/2024;22;0,286;;;R
ES0031102460685007HA0F;17/11/2024;23;0,259;;;R
ES0031102460685007HA0F;17/11/2024;24;0,204;;;R
ES0031102460685007HA0F;18/11/2024;1;0,035;;;R
ES0031102460685007HA0F;18/11/2024;2;0,097;;;R
ES0031102460685007HA0F;18/11/2024;3;0,063;;;R
ES0031102460685007HA0F;18/11/2024;4;0,039;;;R
ES0031102460685007HA0F;18/11/2024;5;0,034;;;R
ES0031102460685007HA0F;18/11/2024;6;0,034;;;R
ES0031102460685007HA0F;18/11/2024;7;0,034;;;R
ES0031102460685007HA0F;18/11/2024;8;0,074;;;R
ES0031102460685007HA0F;18/11/2024;9;0,107;;;R
ES0031102460685007HA0F;18/11/2024;10;0,043;;;R
ES0031102460685007HA0F;18/11/2024;11;0,311;;;R
ES0031102460685007HA0F;18/11/2024;12;0,089;;;R
ES0031102460685007HA0F;18/11/2024;13;0,037;;;R
ES0031102460685007HA0F;18/11/2024;14;0,034;;;R
ES0031102460685007HA0F;18/11/2024;15;0,108;;;R
ES0031102460685007HA0F;18/11/2024;16;0,197;;;R
ES0031102460685007HA0F;18/11/2024;17;0,139;;;R
ES0031102460685007HA0F;18/11/2024;18;0,128;;;R
ES0031102460685007HA0F;18/11/2024;19;0,147;;;R
ES0031102460685007HA0F;18/11/2024;20;0,175;;;R
ES0031102460685007HA0F;18/11/2024;21;0,158;;;R
ES0031102460685007HA0F;18/11/2024;22;0,112;;;R
ES0031102460685007HA0F;18/11/2024;23;0,155;;;R
ES0031102460685007HA0F;18/11/2024;24;0,683;;;R
ES0031102460685007HA0F;19/11/2024;1;0,035;;;R
ES0031102460685007HA0F;19/11/2024;2;0,037;;;R
ES0031102460685007HA0F;19/11/2024;3;0,037;;;R
ES0031102460685007HA0F;19/11/2024;4;0,037;;;R
ES0031102460685007HA0F;19/11/2024;5;0,037;;;R
ES0031102460685007HA0F;19/11/2024;6;0,037;;;R
ES0031102460685007HA0F;19/11/2024;7;0,033;;;R
ES0031102460685007HA0F;19/11/2024;8;0,074;;;R
ES0031102460685007HA0F;19/11/2024;9;0,079;;;R
ES0031102460685007HA0F;19/11/2024;10;0,033;;;R
ES0031102460685007HA0F;19/11/2024;11;0,158;;;R
ES0031102460685007HA0F;19/11/2024;12;0,049;;;R
ES0031102460685007HA0F;19/11/2024;13;0,065;;;R
ES0031102460685007HA0F;19/11/2024;14;0,653;;;R
ES0031102460685007HA0F;19/11/2024;15;0,038;;;R
ES0031102460685007HA0F;19/11/2024;16;0,08;;;R
ES0031102460685007HA0F;19/11/2024;17;0,213;;;R
ES0031102460685007HA0F;19/11/2024;18;0,268;;;R
ES0031102460685007HA0F;19/11/2024;19;0,087;;;R
ES0031102460685007HA0F;19/11/2024;20;0,072;;;R
ES0031102460685007HA0F;19/11/2024;21;0,51;;;R
ES0031102460685007HA0F;19/11/2024;22;0,084;;;R
ES0031102460685007HA0F;19/11/2024;23;0,042;;;R
ES0031102460685007HA0F;19/11/2024;24;0,153;;;R
ES0031102460685007HA0F;20/11/2024;1;0,113;;;R
ES0031102460685007HA0F;20/11/2024;2;0,045;;;R
ES0031102460685007HA0F;20/11/2024;3;0,037;;;R
ES0031102460685007HA0F;20/11/2024;4;0,037;;;R
ES0031102460685007HA0F;20/11/2024;5;0,036;;;R
ES0031102460685007HA0F;20/11/2024;6;0,035;;;R
ES0031102460685007HA0F;20/11/2024;7;0,032;;;R
ES0031102460685007HA0F;20/11/2024;8;0,077;;;R
ES0031102460685007HA0F;20/11/2024;9;0,067;;;R
ES0031102460685007HA0F;20/11/2024;10;0,032;;;R
ES0031102460685007HA0F;20/11/2024;11;0,187;;;R
ES0031102460685007HA0F;20/11/2024;12;0,043;;;R
ES0031102460685007HA0F;20/11/2024;13;0,039;;;R
ES0031102460685007HA0F;20/11/2024;14;0,051;;;R
ES0031102460685007HA0F;20/11/2024;15;1,36;;;R
ES0031102460685007HA0F;20/11/2024;16;0,108;;;R
ES0031102460685007HA0F;20/11/2024;17;0,465;;;R
ES0031102460685007HA0F;20/11/2024;18;0,187;;;R
ES0031102460685007HA0F;20/11/2024;19;0,041;;;R
ES0031102460685007HA0F;20/11/2024;20;0,131;;;R
ES0031102460685007HA0F;20/11/2024;21;0,166;;;R
ES0031102460685007HA0F;20/11/2024;22;0,096;;;R
ES0031102460685007HA0F;20/11/2024;23;0,129;;;R
ES0031102460685007HA0F;20/11/2024;24;0,103;;;R
ES0031102460685007HA0F;21/11/2024;1;0,036;;;R
ES0031102460685007HA0F;21/11/2024;2;0,034;;;R
ES0031102460685007HA0F;21/11/2024;3;0,033;;;R
ES0031102460685007HA0F;21/11/2024;4;0,033;;;R
ES0031102460685007HA0F;21/11/2024;5;0,033;;;R
ES0031102460685007HA0F;21/11/2024;6;0,035;;;R
ES0031102460685007HA0F;21/11/2024;7;0,033;;;R
ES0031102460685007HA0F;21/11/2024;8;0,08;;;R
ES0031102460685007HA0F;21/11/2024;9;0,086;;;R
ES0031102460685007HA0F;21/11/2024;10;0,035;;;R
ES0031102460685007HA0F;21/11/2024;11;0,454;;;R
ES0031102460685007HA0F;21/11/2024;12;0,41;;;R
ES0031102460685007HA0F;21/11/2024;13;0,057;;;R
ES0031102460685007HA0F;21/11/2024;14;1,088;;;R
ES0031102460685007HA0F;21/11/2024;15;0,801;;;R
ES0031102460685007HA0F;21/11/2024;16;0,206;;;R
ES0031102460685007HA0F;21/11/2024;17;0,1;;;R
ES0031102460685007HA0F;21/11/2024;18;0,542;;;R
ES0031102460685007HA0F;21/11/2024;19;0,492;;;R
ES0031102460685007HA0F;21/11/2024;20;0,198;;;R
ES0031102460685007HA0F;21/11/2024;21;0,163;;;R
ES0031102460685007HA0F;21/11/2024;22;0,093;;;R
ES0031102460685007HA0F;21/11/2024;23;0,207;;;R
ES0031102460685007HA0F;21/11/2024;24;0,173;;;R
ES0031102460685007HA0F;22/11/2024;1;0,084;;;R
ES0031102460685007HA0F;22/11/2024;2;0,045;;;R
ES0031102460685007HA0F;22/11/2024;3;0,042;;;R
ES0031102460685007HA0F;22/11/2024;4;0,034;;;R
ES0031102460685007HA0F;22/11/2024;5;0,033;;;R
ES0031102460685007HA0F;22/11/2024;6;0,038;;;R
ES0031102460685007HA0F;22/11/2024;7;0,036;;;R
ES0031102460685007HA0F;22/11/2024;8;0,074;;;R
ES0031102460685007HA0F;22/11/2024;9;0,153;;;R
ES0031102460685007HA0F;22/11/2024;10;0,356;;;R
ES0031102460685007HA0F;22/11/2024;11;0,749;;;R
ES0031102460685007HA0F;22/11/2024;12;0,563;;;R
ES0031102460685007HA0F;22/11/2024;13;1,383;;;R
ES0031102460685007HA0F;22/11/2024;14;0,044;;;R
ES0031102460685007HA0F;22/11/2024;15;0,046;;;R
ES0031102460685007HA0F;22/11/2024;16;0,173;;;R
ES0031102460685007HA0F;22/11/2024;17;0,198;;;R
ES0031102460685007HA0F;22/11/2024;18;0,132;;;R
ES0031102460685007HA0F;22/11/2024;19;0,254;;;R
ES0031102460685007HA0F;22/11/2024;20;0,166;;;R
ES0031102460685007HA0F;22/11/2024;21;0,404;;;R
ES0031102460685007HA0F;22/11/2024;22;0,139;;;R
ES0031102460685007HA0F;22/11/2024;23;0,14;;;R
ES0031102460685007HA0F;22/11/2024;24;0,451;;;R
ES0031102460685007HA0F;23/11/2024;1;0,423;;;R
ES0031102460685007HA0F;23/11/2024;2;0,536;;;R
ES0031102460685007HA0F;23/11/2024;3;0,825;;;R
ES0031102460685007HA0F;23/11/2024;4;0,874;;;R
ES0031102460685007HA0F;23/11/2024;5;0,196;;;R
ES0031102460685007HA0F;23/11/2024;6;0,133;;;R
ES0031102460685007HA0F;23/11/2024;7;0,032;;;R
ES0031102460685007HA0F;23/11/2024;8;0,032;;;R
ES0031102460685007HA0F;23/11/2024;9;0,094;;;R
ES0031102460685007HA0F;23/11/2024;10;0,068;;;R
ES0031102460685007HA0F;23/11/2024;11;0,563;;;R
ES0031102460685007HA0F;23/11/2024;12;0,195;;;R
ES0031102460685007HA0F;23/11/2024;13;0,15;;;R
ES0031102460685007HA0F;23/11/2024;14;0,845;;;R
ES0031102460685007HA0F;23/11/2024;15;1,627;;;R
ES0031102460685007HA0F;23/11/2024;16;0,151;;;R
ES0031102460685007HA0F;23/11/2024;17;0,248;;;R
ES0031102460685007HA0F;23/11/2024;18;0,179;;;R
ES0031102460685007HA0F;23/11/2024;19;0,282;;;R
ES0031102460685007HA0F;23/11/2024;20;0,292;;;R
ES0031102460685007HA0F;23/11/2024;21;0,361;;;R
ES0031102460685007HA0F;23/11/2024;22;0,352;;;R
ES0031102460685007HA0F;23/11/2024;23;0,876;;;R
ES0031102460685007HA0F;23/11/2024;24;0,384;;;R
ES0031102460685007HA0F;24/11/2024;1;0,202;;;R
ES0031102460685007HA0F;24/11/2024;2;0,173;;;R
ES0031102460685007HA0F;24/11/2024;3;0,161;;;R
ES0031102460685007HA0F;24/11/2024;4;0,155;;;R
ES0031102460685007HA0F;24/11/2024;5;0,159;;;R
ES0031102460685007HA0F;24/11/2024;6;0,158;;;R
ES0031102460685007HA0F;24/11/2024;7;0,162;;;R
ES0031102460685007HA0F;24/11/2024;8;0,142;;;R
ES0031102460685007HA0F;24/11/2024;9;0,148;;;R
ES0031102460685007HA0F;24/11/2024;10;0,1;;;R
ES0031102460685007HA0F;24/11/2024;11;0,068;;;R
ES0031102460685007HA0F;24/11/2024;12;0,107;;;R
ES0031102460685007HA0F;24/11/2024;13;0,565;;;R
ES0031102460685007HA0F;24/11/2024;14;1,707;;;R
ES0031102460685007HA0F;24/11/2024;15;1,127;;;R
ES0031102460685007HA0F;24/11/2024;16;0,395;;;R
ES0031102460685007HA0F;24/11/2024;17;0,27;;;R
ES0031102460685007HA0F;24/11/2024;18;0,399;;;R
ES0031102460685007HA0F;24/11/2024;19;0,282;;;R
ES0031102460685007HA0F;24/11/2024;20;0,436;;;R
ES0031102460685007HA0F;24/11/2024;21;0,439;;;R
ES0031102460685007HA0F;24/11/2024;22;0,111;;;R
ES0031102460685007HA0F;24/11/2024;23;0,196;;;R
ES0031102460685007HA0F;24/11/2024;24;0,095;;;R
ES0031102460685007HA0F;25/11/2024;1;0,033;;;R
ES0031102460685007HA0F;25/11/2024;2;0,033;;;R
ES0031102460685007HA0F;25/11/2024;3;0,033;;;R
ES0031102460685007HA0F;25/11/2024;4;0,035;;;R
ES0031102460685007HA0F;25/11/2024;5;0,099;;;R
ES0031102460685007HA0F;25/11/2024;6;0,052;;;R
ES0031102460685007HA0F;25/11/2024;7;0,038;;;R
ES0031102460685007HA0F;25/11/2024;8;0,076;;;R
ES0031102460685007HA0F;25/11/2024;9;0,067;;;R
ES0031102460685007HA0F;25/11/2024;10;0,033;;;R
ES0031102460685007HA0F;25/11/2024;11;0,107;;;R
ES0031102460685007HA0F;25/11/2024;12;0,069;;;R
ES0031102460685007HA0F;25/11/2024;13;0,035;;;R
ES0031102460685007HA0F;25/11/2024;14;0,033;;;R
ES0031102460685007HA0F;25/11/2024;15;0,272;;;R
ES0031102460685007HA0F;25/11/2024;16;0,412;;;R
ES0031102460685007HA0F;25/11/2024;17;0,273;;;R
ES0031102460685007HA0F;25/11/2024;18;0,579;;;R
ES0031102460685007HA0F;25/11/2024;19;0,183;;;R
ES0031102460685007HA0F;25/11/2024;20;0,187;;;R
ES0031102460685007HA0F;25/11/2024;21;0,168;;;R
ES0031102460685007HA0F;25/11/2024;22;0,152;;;R
ES0031102460685007HA0F;25/11/2024;23;0,319;;;R
ES0031102460685007HA0F;25/11/2024;24;0,098;;;R
ES0031102460685007HA0F;26/11/2024;1;0,037;;;R
ES0031102460685007HA0F;26/11/2024;2;0,037;;;R
ES0031102460685007HA0F;26/11/2024;3;0,036;;;R
ES0031102460685007HA0F;26/11/2024;4;0,036;;;R
ES0031102460685007HA0F;26/11/2024;5;0,036;;;R
ES0031102460685007HA0F;26/11/2024;6;0,101;;;R
ES0031102460685007HA0F;26/11/2024;7;0,048;;;R
ES0031102460685007HA0F;26/11/2024;8;0,068;;;R
ES0031102460685007HA0F;26/11/2024;9;0,075;;;R
ES0031102460685007HA0F;26/11/2024;10;0,033;;;R
ES0031102460685007HA0F;26/11/2024;11;0,149;;;R
ES0031102460685007HA0F;26/11/2024;12;0,059;;;R
ES0031102460685007HA0F;26/11/2024;13;0,036;;;R
ES0031102460685007HA0F;26/11/2024;14;0,328;;;R
ES0031102460685007HA0F;26/11/2024;15;1,166;;;R
ES0031102460685007HA0F;26/11/2024;16;0,141;;;R
ES0031102460685007HA0F;26/11/2024;17;0,199;;;R
ES0031102460685007HA0F;26/11/2024;18;0,143;;;R
ES0031102460685007HA0F;26/11/2024;19;0,163;;;R
ES0031102460685007HA0F;26/11/2024;20;0,231;;;R
ES0031102460685007HA0F;26/11/2024;21;0,159;;;R
ES0031102460685007HA0F;26/11/2024;22;0,109;;;R
ES0031102460685007HA0F;26/11/2024;23;0,16;;;R
ES0031102460685007HA0F;26/11/2024;24;0,389;;;R
ES0031102460685007HA0F;27/11/2024;1;0,041;;;R
ES0031102460685007HA0F;27/11/2024;2;0,033;;;R
ES0031102460685007HA0F;27/11/2024;3;0,035;;;R
ES0031102460685007HA0F;27/11/2024;4;0,034;;;R
ES0031102460685007HA0F;27/11/2024;5;0,033;;;R
ES0031102460685007HA0F;27/11/2024;6;0,036;;;R
ES0031102460685007HA0F;27/11/2024;7;0,035;;;R
ES0031102460685007HA0F;27/11/2024;8;0,075;;;R
ES0031102460685007HA0F;27/11/2024;9;0,098;;;R
ES0031102460685007HA0F;27/11/2024;10;0,056;;;R
ES0031102460685007HA0F;27/11/2024;11;0,101;;;R
ES0031102460685007HA0F;27/11/2024;12;0,226;;;R
ES0031102460685007HA0F;27/11/2024;13;0,137;;;R
ES0031102460685007HA0F;27/11/2024;14;0,038;;;R
ES0031102460685007HA0F;27/11/2024;15;0,647;;;R
ES0031102460685007HA0F;27/11/2024;16;0,099;;;R
ES0031102460685007HA0F;27/11/2024;17;0,097;;;R
ES0031102460685007HA0F;27/11/2024;18;0,259;;;R
ES0031102460685007HA0F;27/11/2024;19;0,199;;;R
ES0031102460685007HA0F;27/11/2024;20;0,245;;;R
ES0031102460685007HA0F;27/11/2024;21;0,186;;;R
ES0031102460685007HA0F;27/11/2024;22;0,79;;;R
ES0031102460685007HA0F;27/11/2024;23;0,549;;;R
ES0031102460685007HA0F;27/11/2024;24;0,127;;;R
ES0031102460685007HA0F;28/11/2024;1;0,033;;;R
ES0031102460685007HA0F;28/11/2024;2;0,034;;;R
ES0031102460685007HA0F;28/11/2024;3;0,037;;;R
ES0031102460685007HA0F;28/11/2024;4;0,035;;;R
ES0031102460685007HA0F;28/11/2024;5;0,036;;;R
ES0031102460685007HA0F;28/11/2024;6;0,037;;;R
ES0031102460685007HA0F;28/11/2024;7;0,035;;;R
ES0031102460685007HA0F;28/11/2024;8;0,074;;;R
ES0031102460685007HA0F;28/11/2024;9;0,069;;;R
ES0031102460685007HA0F;28/11/2024;10;0,124;;;R
ES0031102460685007HA0F;28/11/2024;11;0,039;;;R
ES0031102460685007HA0F;28/11/2024;12;0,078;;;R
ES0031102460685007HA0F;28/11/2024;13;0,098;;;R
ES0031102460685007HA0F;28/11/2024;14;0,695;;;R
ES0031102460685007HA0F;28/11/2024;15;0,239;;;R
ES0031102460685007HA0F;28/11/2024;16;0,274;;;R
ES0031102460685007HA0F;28/11/2024;17;0,157;;;R
ES0031102460685007HA0F;28/11/2024;18;0,068;;;R
ES0031102460685007HA0F;28/11/2024;19;0,037;;;R
ES0031102460685007HA0F;28/11/2024;20;0,043;;;R
ES0031102460685007HA0F;28/11/2024;21;0,591;;;R
ES0031102460685007HA0F;28/11/2024;22;0,661;;;R
ES0031102460685007HA0F;28/11/2024;23;0,254;;;R
ES0031102460685007HA0F;28/11/2024;24;0,172;;;R
ES0031102460685007HA0F;29/11/2024;1;0,077;;;R
ES0031102460685007HA0F;29/11/2024;2;0,037;;;R
ES0031102460685007HA0F;29/11/2024;3;0,038;;;R
ES0031102460685007HA0F;29/11/2024;4;0,036;;;R
ES0031102460685007HA0F;29/11/2024;5;0,036;;;R
ES0031102460685007HA0F;29/11/2024;6;0,034;;;R
ES0031102460685007HA0F;29/11/2024;7;0,033;;;R
ES0031102460685007HA0F;29/11/2024;8;0,073;;;R
ES0031102460685007HA0F;29/11/2024;9;0,126;;;R
ES0031102460685007HA0F;29/11/2024;10;0,032;;;R
ES0031102460685007HA0F;29/11/2024;11;0,033;;;R
ES0031102460685007HA0F;29/11/2024;12;0,168;;;R
ES0031102460685007HA0F;29/11/2024;13;0,381;;;R
ES0031102460685007HA0F;29/11/2024;14;1,185;;;R
ES0031102460685007HA0F;29/11/2024;15;0,119;;;R
ES0031102460685007HA0F;29/11/2024;16;0,183;;;R
ES0031102460685007HA0F;29/11/2024;17;0,137;;;R
ES0031102460685007HA0F;29/11/2024;18;0,08;;;R
ES0031102460685007HA0F;29/11/2024;19;0,191;;;R
ES0031102460685007HA0F;29/11/2024;20;0,155;;;R
ES0031102460685007HA0F;29/11/2024;21;0,17;;;R
ES0031102460685007HA0F;29/11/2024;22;0,15;;;R
ES0031102460685007HA0F;29/11/2024;23;0,692;;;R
ES0031102460685007HA0F;29/11/2024;24;0,842;;;R
ES0031102460685007HA0F;30/11/2024;1;0,548;;;R
ES0031102460685007HA0F;30/11/2024;2;0,27;;;R
ES0031102460685007HA0F;30/11/2024;3;0,17;;;R
ES0031102460685007HA0F;30/11/2024;4;0,177;;;R
ES0031102460685007HA0F;30/11/2024;5;0,166;;;R
ES0031102460685007HA0F;30/11/2024;6;0,109;;;R
ES0031102460685007HA0F;30/11/2024;7;0,049;;;R
ES0031102460685007HA0F;30/11/2024;8;0,033;;;R
ES0031102460685007HA0F;30/11/2024;9;0,033;;;R
ES0031102460685007HA0F;30/11/2024;10;0,447;;;R
ES0031102460685007HA0F;30/11/2024;11;0,208;;;R
ES0031102460685007HA0F;30/11/2024;12;0,33;;;R
ES0031102460685007HA0F;30/11/2024;13;0,547;;;R
ES0031102460685007HA0F;30/11/2024;14;1,297;;;R
ES0031102460685007HA0F;30/11/2024;15;1,218;;;R
ES0031102460685007HA0F;30/11/2024;16;0,28;;;R
ES0031102460685007HA0F;30/11/2024;17;0,29;;;R
ES0031102460685007HA0F;30/11/2024;18;0,163;;;R
ES0031102460685007HA0F;30/11/2024;19;0,31;;;R
ES0031102460685007HA0F;30/11/2024;20;0,369;;;R
ES0031102460685007HA0F;30/11/2024;21;0,395;;;R
ES0031102460685007HA0F;30/11/2024;22;0,46;;;R
ES0031102460685007HA0F;30/11/2024;23;0,752;;;R
ES0031102460685007HA0F;30/11/2024;24;0,3;;;R
ES0031102460685007HA0F;01/12/2024;1;0,203;;;R
ES0031102460685007HA0F;01/12/2024;2;0,188;;;R
ES0031102460685007HA0F;01/12/2024;3;0,234;;;R
ES0031102460685007HA0F;01/12/2024;4;0,257;;;R
ES0031102460685007HA0F;01/12/2024;5;0,267;;;R
ES0031102460685007HA0F;01/12/2024;6;0,27;;;R
ES0031102460685007HA0F;01/12/2024;7;0,171;;;R
ES0031102460685007HA0F;01/12/2024;8;0,217;;;R
ES0031102460685007HA0F;01/12/2024;9;0,462;;;R
ES0031102460685007HA0F;01/12/2024;10;0,807;;;R
ES0031102460685007HA0F;01/12/2024;11;0,21;;;R
ES0031102460685007HA0F;01/12/2024;12;0,075;;;R
ES0031102460685007HA0F;01/12/2024;13;1,432;;;R
ES0031102460685007HA0F;01/12/2024;14;0,644;;;R
ES0031102460685007HA0F;01/12/2024;15;0,176;;;R
ES0031102460685007HA0F;01/12/2024;16;0,363;;;R
ES0031102460685007HA0F;01/12/2024;17;0,211;;;R
ES0031102460685007HA0F;01/12/2024;18;0,314;;;R
ES0031102460685007HA0F;01/12/2024;19;0,298;;;R
ES0031102460685007HA0F;01/12/2024;20;0,323;;;R
ES0031102460685007HA0F;01/12/2024;21;0,172;;;R
ES0031102460685007HA0F;01/12/2024;22;0,122;;;R
ES0031102460685007HA0F;01/12/2024;23;0,211;;;R
ES0031102460685007HA0F;01/12/2024;24;0,193;;;R
ES0031102460685007HA0F;02/12/2024;1;0,066;;;R
ES0031102460685007HA0F;02/12/2024;2;0,039;;;R
ES0031102460685007HA0F;02/12/2024;3;0,034;;;R
ES0031102460685007HA0F;02/12/2024;4;0,037;;;R
ES0031102460685007HA0F;02/12/2024;5;0,038;;;R
ES0031102460685007HA0F;02/12/2024;6;0,038;;;R
ES0031102460685007HA0F;02/12/2024;7;0,031;;;R
ES0031102460685007HA0F;02/12/2024;8;0,067;;;R
ES0031102460685007HA0F;02/12/2024;9;0,082;;;R
ES0031102460685007HA0F;02/12/2024;10;0,072;;;R
ES0031102460685007HA0F;02/12/2024;11;0,129;;;R
ES0031102460685007HA0F;02/12/2024;12;0,039;;;R
ES0031102460685007HA0F;02/12/2024;13;0,056;;;R
ES0031102460685007HA0F;02/12/2024;14;1,07;;;R
ES0031102460685007HA0F;02/12/2024;15;0,154;;;R
ES0031102460685007HA0F;02/12/2024;16;0,23;;;R
ES0031102460685007HA0F;02/12/2024;17;0,184;;;R
ES0031102460685007HA0F;02/12/2024;18;0,083;;;R
ES0031102460685007HA0F;02/12/2024;19;0,181;;;R
ES0031102460685007HA0F;02/12/2024;20;0,171;;;R
ES0031102460685007HA0F;02/12/2024;21;0,159;;;R
ES0031102460685007HA0F;02/12/2024;22;0,121;;;R
ES0031102460685007HA0F;02/12/2024;23;0,427;;;R
ES0031102460685007HA0F;02/12/2024;24;0,127;;;R
ES0031102460685007HA0F;03/12/2024;1;0,031;;;R
ES0031102460685007HA0F;03/12/2024;2;0,036;;;R
ES0031102460685007HA0F;03/12/2024;3;0,036;;;R
ES0031102460685007HA0F;03/12/2024;4;0,037;;;R
ES0031102460685007HA0F;03/12/2024;5;0,034;;;R
ES0031102460685007HA0F;03/12/2024;6;0,033;;;R
ES0031102460685007HA0F;03/12/2024;7;0,032;;;R
ES0031102460685007HA0F;03/12/2024;8;0,076;;;R
ES0031102460685007HA0F;03/12/2024;9;0,081;;;R
ES0031102460685007HA0F;03/12/2024;10;0,033;;;R
ES0031102460685007HA0F;03/12/2024;11;0,108;;;R
ES0031102460685007HA0F;03/12/2024;12;0,191;;;R
ES0031102460685007HA0F;03/12/2024;13;0,045;;;R
ES0031102460685007HA0F;03/12/2024;14;0,766;;;R
ES0031102460685007HA0F;03/12/2024;15;0,272;;;R
ES0031102460685007HA0F;03/12/2024;16;0,197;;;R
ES0031102460685007HA0F;03/12/2024;17;0,097;;;R
ES0031102460685007HA0F;03/12/2024;18;0,343;;;R
ES0031102460685007HA0F;03/12/2024;19;0,226;;;R
ES0031102460685007HA0F;03/12/2024;20;0,189;;;R
ES0031102460685007HA0F;03/12/2024;21;0,225;;;R
ES0031102460685007HA0F;03/12/2024;22;0,131;;;R
ES0031102460685007HA0F;03/12/2024;23;0,158;;;R
ES0031102460685007HA0F;03/12/2024;24;0,176;;;R
ES0031102460685007HA0F;04/12/2024;1;0,045;;;R
ES0031102460685007HA0F;04/12/2024;2;0,039;;;R
ES0031102460685007HA0F;04/12/2024;3;0,031;;;R
ES0031102460685007HA0F;04/12/2024;4;0,032;;;R
ES0031102460685007HA0F;04/12/2024;5;0,033;;;R
ES0031102460685007HA0F;04/12/2024;6;0,039;;;R
ES0031102460685007HA0F;04/12/2024;7;0,037;;;R
ES0031102460685007HA0F;04/12/2024;8;0,076;;;R
ES0031102460685007HA0F;04/12/2024;9;0,072;;;R
ES0031102460685007HA0F;04/12/2024;10;0,059;;;R
ES0031102460685007HA0F;04/12/2024;11;0,259;;;R
ES0031102460685007HA0F;04/12/2024;12;0,061;;;R
ES0031102460685007HA0F;04/12/2024;13;0,036;;;R
ES0031102460685007HA0F;04/12/2024;14;0,101;;;R
ES0031102460685007HA0F;04/12/2024;15;1,074;;;R
ES0031102460685007HA0F;04/12/2024;16;0,117;;;R
ES0031102460685007HA0F;04/12/2024;17;0,131;;;R
ES0031102460685007HA0F;04/12/2024;18;0,127;;;R
ES0031102460685007HA0F;04/12/2024;19;0,188;;;R
ES0031102460685007HA0F;04/12/2024;20;0,163;;;R
ES0031102460685007HA0F;04/12/2024;21;0,163;;;R
ES0031102460685007HA0F;04/12/2024;22;0,074;;;R
ES0031102460685007HA0F;04/12/2024;23;0,342;;;R
ES0031102460685007HA0F;04/12/2024;24;0,394;;;R
ES0031102460685007HA0F;05/12/2024;1;0,049;;;R
ES0031102460685007HA0F;05/12/2024;2;0,035;;;R
ES0031102460685007HA0F;05/12/2024;3;0,036;;;R
ES0031102460685007HA0F;05/12/2024;4;0,034;;;R
ES0031102460685007HA0F;05/12/2024;5;0,03;;;R
ES0031102460685007HA0F;05/12/2024;6;0,031;;;R
ES0031102460685007HA0F;05/12/2024;7;0,032;;;R
ES0031102460685007HA0F;05/12/2024;8;0,181;;;R
ES0031102460685007HA0F;05/12/2024;9;0,044;;;R
ES0031102460685007HA0F;05/12/2024;10;0,033;;;R
ES0031102460685007HA0F;05/12/2024;11;0,271;;;R
ES0031102460685007HA0F;05/12/2024;12;0,054;;;R
ES0031102460685007HA0F;05/12/2024;13;0,054;;;R
ES0031102460685007HA0F;05/12/2024;14;0,735;;;R
ES0031102460685007HA0F;05/12/2024;15;0,33;;;R
ES0031102460685007HA0F;05/12/2024;16;0,144;;;R
ES0031102460685007HA0F;05/12/2024;17;0,268;;;R
ES0031102460685007HA0F;05/12/2024;18;0,103;;;R
ES0031102460685007HA0F;05/12/2024;19;0,212;;;R
ES0031102460685007HA0F;05/12/2024;20;0,197;;;R
ES0031102460685007HA0F;05/12/2024;21;0,742;;;R
ES0031102460685007HA0F;05/12/2024;22;0,165;;;R
ES0031102460685007HA0F;05/12/2024;23;0,45;;;R
ES0031102460685007HA0F;05/12/2024;24;0,115;;;R
ES0031102460685007HA0F;06/12/2024;1;0,342;;;R
ES0031102460685007HA0F;06/12/2024;2;0,033;;;R
ES0031102460685007HA0F;06/12/2024;3;0,036;;;R
ES0031102460685007HA0F;06/12/2024;4;0,035;;;R
ES0031102460685007HA0F;06/12/2024;5;0,035;;;R
ES0031102460685007HA0F;06/12/2024;6;0,033;;;R
ES0031102460685007HA0F;06/12/2024;7;0,03;;;R
ES0031102460685007HA0F;06/12/2024;8;0,03;;;R
ES0031102460685007HA0F;06/12/2024;9;0,032;;;R
ES0031102460685007HA0F;06/12/2024;10;0,034;;;R
ES0031102460685007HA0F;06/12/2024;11;0,562;;;R
ES0031102460685007HA0F;06/12/2024;12;0,175;;;R
ES0031102460685007HA0F;06/12/2024;13;0,272;;;R
ES0031102460685007HA0F;06/12/2024;14;0,274;;;R
ES0031102460685007HA0F;06/12/2024;15;1,54;;;R
ES0031102460685007HA0F;06/12/2024;16;0,081;;;R
ES0031102460685007HA0F;06/12/2024;17;0,12;;;R
